id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada,objectid
50808,90307010,90307,10,20 DE JULIO,225I-1,INTEGRADA,METROSAN,-75.61631331,6.25545266,DESTINO-ORIGEN,8A,REGLAMENTARIA,7409
54748,90267009,90267,9,CAICEDO,93,DIRECTA CENTRO,COPATRA,-75.54439359,6.23875442,ORIGEN-DESTINO,6H,REGLAMENTARIA,7410
53888,90212037,90212,37,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.5586803,6.26913458,DESTINO-ORIGEN,6C,REGLAMENTARIA,7411
53773,90259012,90259,12,SANTA ELENA-LAS BRISAS-MEDELLÍN,98 DIRECTA 3,DIRECTA NO CENTRO,TRANSACOOP,-75.56008447,6.24580385,ORIGEN-DESTINO,6G,REGLAMENTARIA,7412
52100,90071013,90071,13,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58720894,6.26536226,ORIGEN-DESTINO,2A,REGLAMENTARIA,7413
53820,90249007,90249,7,GOLONDRINAS - MINORISTA,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55960336,6.25259983,ORIGEN-DESTINO,6F,REGLAMENTARIA,7414
51434,90321036,90321,36,LA QUIEBRA,243,DIRECTA CENTRO,COONATRA,-75.60090965,6.25062132,DESTINO-ORIGEN,8A,REGLAMENTARIA,7415
51130,90305033,90305,33,SAN JAVIER NIZA - ORIENTAL,222,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.60693809,6.25316459,DESTINO-ORIGEN,8A,REGLAMENTARIA,7416
51806,90283052,90283,52,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59348325,6.24333014,DESTINO-ORIGEN,8A,REGLAMENTARIA,7417
54892,90239002,90239,2,PINAR TORRES,87,DIRECTA CENTRO,COOTRANSPINAL,-75.54065755,6.24316299,ORIGEN-DESTINO,6F,REGLAMENTARIA,7418
54364,90278025,90278,25,PERLAS,107,DIRECTA CENTRO,COOTRANSVI,-75.55080729,6.24268092,DESTINO-ORIGEN,6H,REGLAMENTARIA,7419
50787,90313005,90313,5,GABRIELA,227I-B,INTEGRADA,METROSAN,-75.61680556,6.25776539,ORIGEN-DESTINO,8A,REGLAMENTARIA,7420
52200,90285039,90285,39,LAURELES NOGAL # 2,193,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.58477628,6.25983108,DESTINO-ORIGEN,8A,REGLAMENTARIA,7421
54005,90215045,90215,45,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55685864,6.27942746,DESTINO-ORIGEN,6C,REGLAMENTARIA,7422
51732,90297010,90297,10,SANTA MÓNICA-ORIENTAL,202,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.59550564,6.24986323,ORIGEN-DESTINO,8A,REGLAMENTARIA,7423
53470,90229010,90229,10,VILLA HERMOSA - DERECHO,81,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.56495744,6.26006581,ORIGEN-DESTINO,6D,REGLAMENTARIA,7424
54858,90272033,90272,33,VILLATINA,95,DIRECTA CENTRO,COPATRA,-75.54173634,6.2366162,DESTINO-ORIGEN,6H,REGLAMENTARIA,7425
50387,90330078,90330,78,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.63461765,6.27746254,DESTINO-ORIGEN,8A,REGLAMENTARIA,7426
55319,90237033,90237,33,SANTO DOMINGO,60,DIRECTA CENTRO,COOTRANSCOL,-75.54905583,6.26887285,DESTINO-ORIGEN,6E,REGLAMENTARIA,7427
50549,90328018,90328,18,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.62681628,6.27584377,ORIGEN-DESTINO,8A,REGLAMENTARIA,7428
51240,90324043,90324,43,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.60425066,6.27247175,DESTINO-ORIGEN,8A,REGLAMENTARIA,7429
50812,90299037,90299,37,BELENCITO-CORAZÓN-ORIENTAL,203 BELENCITO,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61599391,6.24692884,DESTINO-ORIGEN,8A,REGLAMENTARIA,7430
52227,90320033,90320,33,LA DIVISA,243,DIRECTA CENTRO,COONATRA,-75.58438213,6.24890106,DESTINO-ORIGEN,8A,REGLAMENTARIA,7431
50754,90317003,90317,3,FLORESTA ESTADIO-ORIENTAL,240,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61817082,6.2594951,ORIGEN-DESTINO,8A,REGLAMENTARIA,7432
52735,90306029,90306,29,SAN JAVIER LA LOMA-MINORISTA,223,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.57611264,6.24677659,DESTINO-ORIGEN,8A,REGLAMENTARIA,7433
52634,90291017,90291,17,BARRIO CRISTÓBAL-ORIENTAL,200,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.57319219,6.24547686,ORIGEN-DESTINO,8A,REGLAMENTARIA,7434
50452,90293003,90293,3,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.63051958,6.2482039,ORIGEN-DESTINO,8A,REGLAMENTARIA,7435
54356,90280013,90280,13,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.55099692,6.2427697,ORIGEN-DESTINO,6H,REGLAMENTARIA,7436
50227,90331006,90331,6,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.64366895,6.27552788,ORIGEN-DESTINO,8A,REGLAMENTARIA,7437
50650,90310016,90310,16,DEPÓSITO,226I-D,INTEGRADA,METROSAN,-75.62200546,6.25399005,DESTINO-ORIGEN,8A,REGLAMENTARIA,7438
53859,90267024,90267,24,CAICEDO,93,DIRECTA CENTRO,COPATRA,-75.5591382,6.24719973,DESTINO-ORIGEN,6H,REGLAMENTARIA,7439
53881,90212017,90212,17,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55885868,6.26894043,ORIGEN-DESTINO,6C,REGLAMENTARIA,7440
55092,90260001,90260,1,SANTA ELENA-PERICO-LAS BRISAS-MEDELLÍN,98 DIRECTA 4,DIRECTA NO CENTRO,TRANSACOOP,-75.5288457,6.2280887,ORIGEN-DESTINO,6G,REGLAMENTARIA,7441
52070,90071035,90071,35,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58761553,6.27033605,DESTINO-ORIGEN,2A,REGLAMENTARIA,7442
54095,90249010,90249,10,GOLONDRINAS - MINORISTA,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55567519,6.24977447,DESTINO-ORIGEN,6F,REGLAMENTARIA,7443
52924,90283029,90283,29,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.5729009,6.25614378,ORIGEN-DESTINO,8A,REGLAMENTARIA,7444
53310,90228012,90228,12,VILLA HERMOSA - LA MANSIÓN-DIRECTA ORIENTAL,080 V-O,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.56736556,6.24518935,DESTINO-ORIGEN,6D,REGLAMENTARIA,7445
54917,90271046,90271,46,PERLAS MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.539959,6.24231251,DESTINO-ORIGEN,6H,REGLAMENTARIA,7446
50461,90330019,90330,19,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62987497,6.27559103,ORIGEN-DESTINO,8A,REGLAMENTARIA,7447
55092,90264001,90264,1,SANTA ELENA-EL CERRO-LAS BRISAS-MEDELLÍN,98 DIRECTA 8,DIRECTA NO CENTRO,TRANSACOOP,-75.5288457,6.2280887,ORIGEN-DESTINO,6G,REGLAMENTARIA,7448
50762,90328046,90328,46,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.61796171,6.25594291,DESTINO-ORIGEN,8A,REGLAMENTARIA,7449
50892,90323007,90323,7,FLORESTA DIRECTA,243ID,INTEGRADA,COONATRA,-75.6135204,6.26248988,ORIGEN-DESTINO,8A,REGLAMENTARIA,7450
50916,90300010,90300,10,CORAZÓN-ORIENTAL,203 CORAZÓN,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61297213,6.24949074,ORIGEN-DESTINO,8A,REGLAMENTARIA,7451
51785,90320021,90320,21,LA DIVISA,243,DIRECTA CENTRO,COONATRA,-75.59405275,6.24968928,ORIGEN-DESTINO,8A,REGLAMENTARIA,7452
51980,90292029,90292,29,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.58994233,6.26048275,DESTINO-ORIGEN,8A,REGLAMENTARIA,7453
54943,90280032,90280,32,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.5390575,6.24172345,DESTINO-ORIGEN,6H,REGLAMENTARIA,7454
50447,90331066,90331,66,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.63064271,6.27147652,DESTINO-ORIGEN,8A,REGLAMENTARIA,7455
50797,90310008,90310,8,DEPÓSITO,226I-D,INTEGRADA,METROSAN,-75.61660913,6.25588302,ORIGEN-DESTINO,8A,REGLAMENTARIA,7456
54491,90266028,90266,28,CAICEDO LA TOMA,93,DIRECTA CENTRO,COPATRA,-75.54838637,6.24218785,DESTINO-ORIGEN,6H,REGLAMENTARIA,7457
54026,90202011,90202,11,LA FRANCIA,6,DIRECTA CENTRO,TRANSCONOR,-75.55654598,6.30146592,ORIGEN-DESTINO,6B,REGLAMENTARIA,7458
55004,90269027,90269,27,SANTA LUCÍA,94,DIRECTA CENTRO,COPATRA,-75.53699932,6.2325417,DESTINO-ORIGEN,6H,REGLAMENTARIA,7459
54996,90259006,90259,6,SANTA ELENA-LAS BRISAS-MEDELLÍN,98 DIRECTA 3,DIRECTA NO CENTRO,TRANSACOOP,-75.53765523,6.23103618,ORIGEN-DESTINO,6G,REGLAMENTARIA,7460
53941,90247015,90247,15,GOLONDRINAS,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55780742,6.24842228,DESTINO-ORIGEN,6F,REGLAMENTARIA,7461
50814,90328045,90328,45,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.61594329,6.25614923,DESTINO-ORIGEN,8A,REGLAMENTARIA,7462
50436,90330076,90330,76,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.63103938,6.27634872,DESTINO-ORIGEN,8A,REGLAMENTARIA,7463
55083,90265002,90265,2,SANTA ELENA-PIEDRAS BLANCAS-LAS BRISAS-MEDELLÍN,98 DIRECTA 9,DIRECTA NO CENTRO,TRANSACOOP,-75.53127399,6.22735348,ORIGEN-DESTINO,6G,REGLAMENTARIA,7464
50461,90328016,90328,16,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.62987497,6.27559103,ORIGEN-DESTINO,8A,REGLAMENTARIA,7465
51313,90324005,90324,5,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.60283825,6.27141989,ORIGEN-DESTINO,8A,REGLAMENTARIA,7466
52036,90299015,90299,15,BELENCITO-CORAZÓN-ORIENTAL,203 BELENCITO,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5885321,6.24904827,ORIGEN-DESTINO,8A,REGLAMENTARIA,7467
50164,90332089,90332,89,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.64937481,6.28489258,DESTINO-ORIGEN,8A,REGLAMENTARIA,7468
50897,90317036,90317,36,FLORESTA ESTADIO-ORIENTAL,240,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.613333,6.25898472,DESTINO-ORIGEN,8A,REGLAMENTARIA,7469
50905,90293036,90293,36,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61319749,6.24943663,DESTINO-ORIGEN,8A,REGLAMENTARIA,7470
53810,90280019,90280,19,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.55969549,6.24856449,DESTINO-ORIGEN,6H,REGLAMENTARIA,7471
54526,90219004,90219,4,VILLANUEVA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.547898,6.29496731,ORIGEN-DESTINO,6C,REGLAMENTARIA,7472
50241,90331010,90331,10,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.64310182,6.27968161,ORIGEN-DESTINO,8A,REGLAMENTARIA,7473
50617,90311016,90311,16,QUINTAS,227I-1,INTEGRADA,METROSAN,-75.62338825,6.2557188,DESTINO-ORIGEN,8A,REGLAMENTARIA,7474
54442,90267013,90267,13,CAICEDO,93,DIRECTA CENTRO,COPATRA,-75.54917495,6.24264611,ORIGEN-DESTINO,6H,REGLAMENTARIA,7475
54076,90212010,90212,10,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55589127,6.2921661,ORIGEN-DESTINO,6C,REGLAMENTARIA,7476
52521,90071018,90071,18,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57914694,6.25499074,ORIGEN-DESTINO,2A,REGLAMENTARIA,7477
52924,90294022,90294,22,CORAZÓN-PLAZA MINORISTA,201B,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5729009,6.25614378,ORIGEN-DESTINO,8A,REGLAMENTARIA,7478
54645,90235048,90235,48,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.54581596,6.28072776,DESTINO-ORIGEN,6E,REGLAMENTARIA,7479
52196,90289023,90289,23,SIMÓN BOLÍVAR-UNICENTRO-ESTACIÓN SANTA LUCÍA,195I,INTEGRADA,TAX MAYA,-75.5848333,6.25047708,ORIGEN-DESTINO,8A,REGLAMENTARIA,7480
54912,90273001,90273,1,VILLATINA MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.54001217,6.24288692,ORIGEN-DESTINO,6H,REGLAMENTARIA,7481
54635,90238066,90238,66,EL JARDÍN,069,DIRECTA CENTRO,COOPETRANSA,-75.54589146,6.2774031,DESTINO-ORIGEN,6E,REGLAMENTARIA,7482
54010,90218010,90218,10,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.55676293,6.28423703,ORIGEN-DESTINO,6C,REGLAMENTARIA,7483
51826,90288035,90288,36,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.59301542,6.24283439,DESTINO-ORIGEN,8A,REGLAMENTARIA,7484
54747,90232013,90232,13,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.54442021,6.26666264,ORIGEN-DESTINO,6D,REGLAMENTARIA,7485
53592,90224009,90224,9,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56323063,6.26475995,ORIGEN-DESTINO,6C,REGLAMENTARIA,7486
53019,90202039,90202,39,LA FRANCIA,6,DIRECTA CENTRO,TRANSCONOR,-75.57162527,6.25235153,ORIGEN-DESTINO,6B,REGLAMENTARIA,7487
54727,90254003,90254,3,TRES ESQUINAS,106,DIRECTA CENTRO,COOTRANSMALLAT,-75.54471384,6.24921468,ORIGEN-DESTINO,6F,REGLAMENTARIA,7488
50371,90329001,90329,1,LA ASOMADERA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.63558402,6.27440536,ORIGEN-DESTINO,8A,REGLAMENTARIA,7489
50355,90326005,90326,5,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.63660399,6.27855881,ORIGEN-DESTINO,8A,REGLAMENTARIA,7490
50870,90302034,90302,34,SAN JAVIER DERECHO-LA CASETA-ORIENTAL,221A,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61381952,6.25530729,DESTINO-ORIGEN,8A,REGLAMENTARIA,7491
51542,90319018,90319,18,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.59940446,6.24993013,ORIGEN-DESTINO,8A,REGLAMENTARIA,7492
51994,90285046,90285,46,LAURELES NOGAL # 2,193,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.58941036,6.24495519,DESTINO-ORIGEN,8A,REGLAMENTARIA,7493
54342,90237016,90237,16,SANTO DOMINGO,60,DIRECTA CENTRO,COOTRANSCOL,-75.55130383,6.26543986,ORIGEN-DESTINO,6E,REGLAMENTARIA,7494
53419,90215022,90215,22,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56576108,6.25824993,ORIGEN-DESTINO,6C,REGLAMENTARIA,7495
52133,90297013,90297,13,SANTA MÓNICA-ORIENTAL,202,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.58661525,6.24882064,ORIGEN-DESTINO,8A,REGLAMENTARIA,7496
54364,90271032,90271,32,PERLAS MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.55080729,6.24268092,DESTINO-ORIGEN,6H,REGLAMENTARIA,7497
50525,90330023,90330,23,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62750431,6.27440116,ORIGEN-DESTINO,8A,REGLAMENTARIA,7498
55066,90264003,90264,3,SANTA ELENA-EL CERRO-LAS BRISAS-MEDELLÍN,98 DIRECTA 8,DIRECTA NO CENTRO,TRANSACOOP,-75.53350684,6.22918279,ORIGEN-DESTINO,6G,REGLAMENTARIA,7499
50259,90328005,90328,5,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.64244586,6.2770411,ORIGEN-DESTINO,8A,REGLAMENTARIA,7500
54667,90239005,90239,5,PINAR TORRES,87,DIRECTA CENTRO,COOTRANSPINAL,-75.54559156,6.24562029,ORIGEN-DESTINO,6F,REGLAMENTARIA,7501
51363,90288002,90288,2,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.60223992,6.25724092,ORIGEN-DESTINO,8A,REGLAMENTARIA,7502
53477,90273025,90273,25,VILLATINA MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.56490344,6.24473111,DESTINO-ORIGEN,6H,REGLAMENTARIA,7503
54333,90242023,90242,23,PINAL,90,DIRECTA CENTRO,COPATRA,-75.55149367,6.24900811,DESTINO-ORIGEN,6F,REGLAMENTARIA,7504
53954,90218012,90218,12,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.55758906,6.27618158,ORIGEN-DESTINO,6C,REGLAMENTARIA,7505
51006,90287023,90287,23,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.60978831,6.2459699,DESTINO-ORIGEN,8A,REGLAMENTARIA,7506
54574,90232014,90232,14,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.54681883,6.26663987,ORIGEN-DESTINO,6D,REGLAMENTARIA,7507
54017,90187024,90187,24,PABLO ESCOBAR-CATALUÑA,102A,DIRECTA NO CENTRO,COOTRANSCATALUÑA,-75.55663048,6.23106149,DESTINO-ORIGEN,6A,REGLAMENTARIA,7508
50471,90326007,90326,7,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.6292253,6.27533127,ORIGEN-DESTINO,8A,REGLAMENTARIA,7509
50870,90301030,90301,30,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61381952,6.25530729,DESTINO-ORIGEN,8A,REGLAMENTARIA,7510
51272,90319016,90319,16,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.60371552,6.25308383,ORIGEN-DESTINO,8A,REGLAMENTARIA,7511
51015,90304013,90304,13,VILLA LAURA-SAN JAVIER,221I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.60946797,6.25307128,DESTINO-ORIGEN,8A,REGLAMENTARIA,7512
52255,90285018,90285,18,LAURELES NOGAL # 2,193,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.5837025,6.23885078,ORIGEN-DESTINO,8A,REGLAMENTARIA,7513
53758,90237020,90237,20,SANTO DOMINGO,60,DIRECTA CENTRO,COOTRANSCOL,-75.56032859,6.25916672,ORIGEN-DESTINO,6E,REGLAMENTARIA,7514
53100,90215024,90215,24,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.57052215,6.25294974,ORIGEN-DESTINO,6C,REGLAMENTARIA,7515
50967,90296015,90296,15,LOS TANQUES-EL VOLCÁN-EL CORAZÓN-SAN JAVIER,201I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.61159073,6.25085456,DESTINO-ORIGEN,8A,REGLAMENTARIA,7516
50447,90327053,90327,53,SAN CRISTÓBAL-SAN JAVIER-LA LOMA-CENTRO,C23,DIRECTA CENTRO,TAX MAYA,-75.63064271,6.27147652,DESTINO-ORIGEN,8A,REGLAMENTARIA,7517
50380,90294047,90294,47,CORAZÓN-PLAZA MINORISTA,201B,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.63514581,6.25022524,DESTINO-ORIGEN,8A,REGLAMENTARIA,7518
53029,90235034,90235,34,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.57155358,6.25647621,DESTINO-ORIGEN,6E,REGLAMENTARIA,7519
52409,90288032,90288,31,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.58128258,6.24548014,DESTINO-ORIGEN,8A,REGLAMENTARIA,7520
54706,90238058,90238,58,EL JARDÍN,069,DIRECTA CENTRO,COOPETRANSA,-75.54508483,6.27015467,DESTINO-ORIGEN,6E,REGLAMENTARIA,7521
54669,90215001,90215,1,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.54555443,6.30264343,ORIGEN-DESTINO,6C,REGLAMENTARIA,7522
50819,90300008,90300,8,CORAZÓN-ORIENTAL,203 CORAZÓN,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.6157497,6.24701617,ORIGEN-DESTINO,8A,REGLAMENTARIA,7523
54651,90231020,90231,20,VILLA HERMOSA - LOS ÁNGELES - DIRECTA,082 V-LAD,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.54576395,6.26409975,DESTINO-ORIGEN,6D,REGLAMENTARIA,7524
53978,90272016,90272,16,VILLATINA,95,DIRECTA CENTRO,COPATRA,-75.55721928,6.24739892,ORIGEN-DESTINO,6H,REGLAMENTARIA,7525
50586,90331060,90331,60,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62562693,6.26270536,DESTINO-ORIGEN,8A,REGLAMENTARIA,7526
50540,90329020,90329,20,LA ASOMADERA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62718137,6.25761813,ORIGEN-DESTINO,8A,REGLAMENTARIA,7527
51110,90326040,90326,40,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.60743489,6.25240707,DESTINO-ORIGEN,8A,REGLAMENTARIA,7528
50598,90302003,90302,3,SAN JAVIER DERECHO-LA CASETA-ORIENTAL,221A,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62484569,6.25603092,ORIGEN-DESTINO,8A,REGLAMENTARIA,7529
52133,90294017,90294,17,CORAZÓN-PLAZA MINORISTA,201B,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.58661525,6.24882064,ORIGEN-DESTINO,8A,REGLAMENTARIA,7530
51192,90282009,90282,9,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.60553925,6.23858777,ORIGEN-DESTINO,8A,REGLAMENTARIA,7531
50618,90332040,90332,40,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62329274,6.25561157,ORIGEN-DESTINO,8A,REGLAMENTARIA,7532
50971,90287019,90287,19,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.61141797,6.24396845,ORIGEN-DESTINO,8A,REGLAMENTARIA,7533
53820,90232023,90232,23,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.55960336,6.25259983,ORIGEN-DESTINO,6D,REGLAMENTARIA,7534
53338,90223014,90223,14,CAMPO VALDÉS ORIENTAL,51-52 CV-O,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56695291,6.25167298,DESTINO-ORIGEN,6C,REGLAMENTARIA,7535
50692,90330050,90330,50,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62061685,6.25466226,DESTINO-ORIGEN,8A,REGLAMENTARIA,7536
50517,90326051,90326,51,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.62777538,6.26689775,DESTINO-ORIGEN,8A,REGLAMENTARIA,7537
52033,90302026,90302,26,SAN JAVIER DERECHO-LA CASETA-ORIENTAL,221A,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5884227,6.2493347,DESTINO-ORIGEN,8A,REGLAMENTARIA,7538
51434,90319033,90319,33,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.60090965,6.25062132,DESTINO-ORIGEN,8A,REGLAMENTARIA,7539
50929,90303008,90303,8,SAN JAVIER DERECHO-CUATRO ESQUINAS-ORIENTAL,221B,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61269394,6.25526299,ORIGEN-DESTINO,8A,REGLAMENTARIA,7540
54988,90236018,90236,18,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.53778654,6.29592022,ORIGEN-DESTINO,6E,REGLAMENTARIA,7541
54332,90214007,90214,7,POPULAR FERROCARRIL,031 P-F,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55150455,6.29644392,ORIGEN-DESTINO,6C,REGLAMENTARIA,7542
50916,90296008,90296,8,LOS TANQUES-EL VOLCÁN-EL CORAZÓN-SAN JAVIER,201I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.61297213,6.24949074,ORIGEN-DESTINO,8A,REGLAMENTARIA,7543
52024,90283013,90283,13,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.58860559,6.24647443,ORIGEN-DESTINO,8A,REGLAMENTARIA,7544
54485,90228018,90228,18,VILLA HERMOSA - LA MANSIÓN-DIRECTA ORIENTAL,080 V-O,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.54845019,6.26390222,DESTINO-ORIGEN,6D,REGLAMENTARIA,7545
50657,90309004,90309,4,SALADO,226I,INTEGRADA,METROSAN,-75.62187498,6.25390838,ORIGEN-DESTINO,8A,REGLAMENTARIA,7546
54948,90271003,90271,3,PERLAS MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.53901677,6.24139562,ORIGEN-DESTINO,6H,REGLAMENTARIA,7547
